x1,x2
-10.344209324400698,8.319456879409092
-8.48503816305863,12.241880815369786
-7.4027344174896355,11.831110796300395
-13.600889221167328,9.937295218107556
-11.003503707522846,10.351982149926346
-11.424835933482868,13.832994687365275
-11.959987697721136,8.22528583349251
-4.703637279156709,11.641292143510114
-8.785054867117132,9.393422042698317
-13.782651863005135,9.34695639031834
-7.246414158835671,13.296330555961571
-3.6335314089621003,12.476249046964089
-6.90260421834656,12.440528908001916
-14.55810989786204,13.916436421462986
-11.452702218598754,10.063011524898277
-6.199266552440132,12.045858913884892
-12.123008396856342,9.069199730219632
-8.668541715561314,10.972499057465326
-7.676097839711989,9.609570836896946
-12.78079141473425,10.290987894978155
-10.1785760681854,11.78547107631074
-19.723802020207216,7.545337950299583
-13.073162924002869,16.277161827056382
-10.75770445417948,6.981947855500894
-13.74334954589455,6.357434161636803
-5.102766088205094,13.474332620500203
-14.2904241338819,12.374988081888809
-11.32013346009095,11.872359451156466
-9.607778268141725,11.88503652779284
-5.676180132801654,9.963259681459256
-14.307586453538319,7.308236885542506
-6.510508743535121,10.227413674581179
-9.969300816941239,7.968514865463665
-12.944525953143852,12.925359200253254
-8.613689577210188,9.558827855493584
-9.40282091327959,7.523508409622465
-11.800650631476383,9.03584247504102
-9.790593745029943,11.238794362826873
-11.15594079058528,8.308826341588077
-9.659447964246256,7.5333388133007055
-8.01360797643686,10.731061634475736
-5.241949551563944,10.734899713326168
-13.713446496480547,8.479170473886612
-3.6008998760311997,8.586885083145031
-15.856263398567506,10.696149812072909
-10.45535528510675,5.655746975508028
-8.23504838054627,5.777608676870335
-9.157024396794903,7.844667336242692
-11.868098559461782,9.359658544864459
-10.624366751071825,10.932722696794015
-11.479002803976499,14.426068650848656
-11.768094270832634,12.572978869606057
-7.451193708936926,9.520184410109719
-8.928953542104859,9.942951376291933
-12.078728785781962,6.9924119060865735
-7.301200373700247,9.94446059202283
-9.078101437370172,9.134024083239584
-7.561413643483119,10.968155681014268
-8.111113474229164,7.518307169343031
11.558039542723517,-3.8177562253540387
14.598216739007732,-4.733977472670387
9.673719554629427,-10.74689244543722
11.205135166296824,-7.085287147136934
12.070431975133339,-8.063872151244556
8.796338584342491,-5.894105327402954
10.67227744543125,-12.894770381740313
10.037777202345385,-7.941845620004682
10.293028295646495,-6.824726539451237
7.6809706484336004,-15.276218459269343
10.073530522776828,-13.549775537997325
11.49399487373635,-16.117696533280302
14.353430823385125,-10.808220503333674
12.87781247825562,-7.847373232612113
16.45954737253467,-5.4929288437119155
7.697957311335852,-9.777715658740675
12.616961910162034,-5.114153363286125
10.550026017215055,-14.140304374644675
16.56940879965302,-15.110147318065465
7.575105143934546,-10.166643096689857
7.480834473457672,-8.847803653182078
8.201822063667933,-10.09808424428228
3.6283128270705793,-16.20232630011963
8.422734934957717,-10.267360118538365
7.722602015338906,-13.91340850151456
10.451181359428624,-7.990982353509885
11.025267927331479,-8.900205261709456
15.628512517647659,-12.819639358982066
12.851271514558151,-11.54160075201008
8.269289033012791,-13.177640565666856
7.304755985954927,-10.188037291819516
11.475757514519517,-7.134573038496285
6.039300378938074,-12.957178139006631
15.494376297563061,-8.487860453446467
13.538320362163862,-11.590772855117322
8.592473043685885,-12.378618496787032
4.860596412727368,-10.321091079863674
14.061617122496239,-13.105726967258121
9.656380464242146,-11.660947916041547
13.713448935920386,-13.593633677766546
5.216717023616899,-4.105824601250832
8.201874931138681,-9.894209344084814
10.01573109915455,-12.099176523977757
10.140941781294226,-9.358060267797335
8.64980358556227,-10.336984149072489
11.868549797042496,-10.66290879859967
6.797138711852217,-8.157499899869725
9.572861544936119,-7.7274768698580845
10.360886895135696,-11.591503442831582
11.543316502176246,-11.72745472193404
12.13484463426667,-10.825155091454931
6.6260737244863925,-16.905763494206752
5.397657487793133,-14.545573186595657
13.833030465695527,-5.899377197666426
10.996942035938774,-5.065096859496149
7.754540390330339,-10.747108118669136
14.653455926567569,-8.270329110832702
10.347023902878576,-9.066249536369392
13.537891552191478,-0.7633575746342878
10.202555444230327,-6.64127526569627
-0.3837527744422996,2.5070763361954254
-2.8666213218012775,-3.3891205639728543
-4.8193389607727175,1.5894125337458482
0.6103909076016694,4.324705861973701
-2.26905223585291,-7.414933500381868
-4.266761128793022,-2.3906857664114303
-1.9397186527275796,1.73121638154162
-3.244644010843185,-0.609136158128978
5.061424905217694,1.1134376201139264
2.6449192708483515,-1.8119555601474617
-0.023917923949852114,0.25976936241869975
4.439832416670077,-0.46703170617623846
0.2321049229428549,3.503346184979422
-2.583852603984791,0.7632625299036393
4.569372231808972,1.0128079862256065
1.6167301310539761,-1.2356308983674023
-3.1117384629793694,-1.4628186722174807
-0.5710160342508246,-1.2976745634588627
-2.6268547601542718,1.1833564271348904
-4.148399192893008,-1.2629534424607889
2.778532642594924,0.8693245706892387
5.7282499214103915,6.226202395936316
-4.195702721457423,2.613374110295077
1.6889077100717125,-0.9780705965035235
-1.9519277073654808,3.6036417664918345
-1.4613761512940882,-1.2242261190646542
-1.7771817727166075,-6.114373605533562
-2.591972309039448,-3.024258932752212
0.14556488383448096,-5.6123757630775675
-2.4928503492331133,-1.054540452123926
0.8113704773395165,0.0552551375686551
-0.15071432834741086,5.029311936825848
-0.7168441405992292,0.9807821212924879
-2.7226909861247934,-0.6573015864265928
-1.7303139917049983,2.4882167435504674
2.2661736774772683,-6.633405927023656
1.5027515628731423,0.7068436743256978
-2.9326657343956533,2.3125955816609007
0.2979969162876776,-4.435758737339524
2.254161370115367,3.4312621296207872
-5.008215843364115,1.0154892224832424
1.6300805771398053,-1.2458637417024039
-1.9878712768375402,1.8983455983188544
1.7117960057794779,6.812078573413188
-2.2897774696275506,0.5455987651754854
-5.414646301993557,0.7446617589010083
-4.882627313649488,-1.3780826986207324
0.14425483998414598,-2.5495331083943755
0.7791675051644456,2.491007449632737
-2.7129498753132255,-2.5682514777266015
1.9157773763321218,0.2146987116581774
-4.984560186806879,-1.43297234029535
-0.19823939594194973,1.4369394772391755
-3.63304859928737,1.0009863158608447
-1.9555083234064776,3.1126198327736976
0.14219601394924206,-1.530049196564241
-2.5812400958518573,-0.8096248058801138
-1.153666632689476,-2.936291147346922
3.0188784276433216,-1.3328797802283348
-1.7306756085694461,1.1319014791345565
